         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19031950	 -19832444	 -18912882	 -19017906	 -19818630	 -18909551	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19031925	 -19832418	 -18912854	 -19017882	 -19818604	 -18909524	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19031884	 -19832375	 -18912809	 -19017840	 -19818560	 -18909478	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19031826	 -19832314	 -18912746	 -19017782	 -19818499	 -18909415	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19031752	 -19832236	 -18912664	 -19017708	 -19818421	 -18909333	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19031660	 -19832140	 -18912564	 -19017617	 -19818325	 -18909233	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19031553	 -19832027	 -18912446	 -19017509	 -19818212	 -18909115	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19031429	 -19831896	 -18912310	 -19017385	 -19818081	 -18908979	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19031288	 -19831748	 -18912156	 -19017244	 -19817933	 -18908825	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19031131	 -19831583	 -18911984	 -19017087	 -19817768	 -18908653	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19030957	 -19831400	 -18911793	 -19016913	 -19817585	 -18908462	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19030767	 -19831200	 -18911585	 -19016722	 -19817385	 -18908254	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19030560	 -19830983	 -18911358	 -19016515	 -19817167	 -18908027	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19030337	 -19830748	 -18911113	 -19016292	 -19816932	 -18907782	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19030097	 -19830496	 -18910851	 -19016052	 -19816680	 -18907519	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
         0	 -19017915	 -18909560	 -19818639	 -18022215	 -17034746	 -18438120	 -19029841	 -19830226	 -18910570	 -19015796	 -19816410	 -18907239	 -18022215	 -18438120	 -17034746	 -19031958	 -18912891	 -19832453
