         0	 -19245696	 -18971773	 -20042536	 -18022215	 -17034746	 -18438120	 -19261859	 -20058412	 -18976790	 -18809315	 -19613242	 -18869466	 -18022215	 -18438120	 -17034746	 -18822787	 -18871476	 -19626520
         0	 -19245263	 -18971639	 -20042112	 -18022215	 -17034746	 -18438120	 -19262268	 -20058812	 -18976902	 -18808939	 -19612870	 -18869392	 -18022215	 -18438120	 -17034746	 -18823150	 -18871531	 -19626878
         0	 -19244830	 -18971506	 -20041687	 -18022215	 -17034746	 -18438120	 -19262659	 -20059194	 -18976998	 -18808553	 -19612487	 -18869303	 -18022215	 -18438120	 -17034746	 -18823512	 -18871586	 -19627235
         0	 -19244398	 -18971373	 -20041262	 -18022215	 -17034746	 -18438120	 -19263033	 -20059559	 -18977078	 -18808156	 -19612092	 -18869200	 -18022215	 -18438120	 -17034746	 -18823875	 -18871642	 -19627593
         0	 -19243966	 -18971240	 -20040837	 -18022215	 -17034746	 -18438120	 -19263390	 -20059905	 -18977141	 -18807749	 -19611687	 -18869083	 -18022215	 -18438120	 -17034746	 -18824238	 -18871697	 -19627950
         0	 -19243533	 -18971107	 -20040412	 -18022215	 -17034746	 -18438120	 -19263729	 -20060233	 -18977189	 -18807331	 -19611270	 -18868951	 -18022215	 -18438120	 -17034746	 -18824601	 -18871752	 -19628308
         0	 -19243101	 -18970973	 -20039988	 -18022215	 -17034746	 -18438120	 -19264052	 -20060543	 -18977220	 -18806902	 -19610841	 -18868804	 -18022215	 -18438120	 -17034746	 -18824964	 -18871808	 -19628665
         0	 -19242669	 -18970841	 -20039563	 -18022215	 -17034746	 -18438120	 -19264356	 -20060835	 -18977236	 -18806463	 -19610402	 -18868643	 -18022215	 -18438120	 -17034746	 -18825327	 -18871863	 -19629023
         0	 -19242236	 -18970708	 -20039139	 -18022215	 -17034746	 -18438120	 -19264643	 -20061109	 -18977235	 -18806013	 -19609951	 -18868467	 -18022215	 -18438120	 -17034746	 -18825690	 -18871919	 -19629381
         0	 -19241804	 -18970575	 -20038714	 -18022215	 -17034746	 -18438120	 -19264913	 -20061365	 -18977218	 -18805553	 -19609489	 -18868277	 -18022215	 -18438120	 -17034746	 -18826053	 -18871975	 -19629739
         0	 -19241372	 -18970442	 -20038290	 -18022215	 -17034746	 -18438120	 -19265166	 -20061603	 -18977185	 -18805082	 -19609015	 -18868073	 -18022215	 -18438120	 -17034746	 -18826416	 -18872031	 -19630097
         0	 -19240940	 -18970309	 -20037865	 -18022215	 -17034746	 -18438120	 -19265401	 -20061823	 -18977136	 -18804601	 -19608531	 -18867854	 -18022215	 -18438120	 -17034746	 -18826779	 -18872087	 -19630455
         0	 -19240508	 -18970177	 -20037441	 -18022215	 -17034746	 -18438120	 -19265619	 -20062026	 -18977071	 -18804110	 -19608035	 -18867620	 -18022215	 -18438120	 -17034746	 -18827143	 -18872143	 -19630813
